개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,구,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3130000,PHMA220193130033021200001,20190711,,1,영업/정상,13,영업중,,,,,,02-337-8111,,,서울특별시 마포구 성산동 275번지 3호 마포중앙도서관,서울특별시 마포구 성산로 128 지하1~지상5층 (성산동),3965.0,마포요양병원,20191114173620,U,2019-11-16 02:40:00.0,요양병원(일반요양병원),191843.829548101,451282.5581689,요양병원(일반요양병원),10.0,28.0,168.0,2949.9,308 307 306 305 304 303 302 301 122 120 106 105 102 101,내과 신경과 정형외과 신경외과 재활의학과 가정의학과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,,,,0.0,0.0,,,0.0,
3150000,PHMA219943150037021200001,19940401,,1,영업/정상,13,영업중,,,,,,02-2608-1011,,,서울특별시 강서구 화곡동 1031번지 12호,서울특별시 강서구 강서로 194 (화곡동),7698.0,유광사여성병원,20190724090233,U,2019-07-26 02:40:00.0,병원,185695.270517981,449055.885616277,병원,17.0,41.0,75.0,4315.0,101 104 110 111,소아청소년과 산부인과 외과 내과,,,,0.0,0.0,,,0.0,
3130000,PHMA219953130033021200001,19950119,,1,영업/정상,13,영업중,,,,,,335-1010,,,서울특별시 마포구 합정동 363번지 6호 지112457층,서울특별시 마포구 독막로 32 지112457층 (합정동),4072.0,혜당한방병원,20191230183502,U,2020-01-01 02:40:00.0,한방병원,192577.215499848,449537.998219362,한방병원,7.0,18.0,50.0,1830.76,308 307 306 305 304 303 302 301 122 101,내과 가정의학과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,,,,0.0,0.0,,,0.0,
3130000,PHMA219993130033021200001,19991124,,1,영업/정상,13,영업중,,,,,,02-337-7582,,121854.0,서울특별시 마포구 신수동 66번지 1호 지2층~6층,서울특별시 마포구 서강로 110 지2층~6층 (신수동),4094.0,신촌연세병원,20200402092439,U,2020-04-04 02:40:00.0,병원,194068.379605116,450023.977767846,병원,66.0,38.0,116.0,4916.42,122 119 116 115 114 111 109 108 106 105 104 102 101,내과 신경과 외과 정형외과 신경외과 성형외과 마취통증의학과 소아청소년과 피부과 비뇨의학과 영상의학과 진단검사의학과 가정의학과,,,,0.0,0.0,,,0.0,
3130000,PHMA220123130033021200001,20120803,,1,영업/정상,13,영업중,,,,,,374-3111,,,서울특별시 마포구 성산동 200번지 22호 SMC 지하1층~5층,서울특별시 마포구 월드컵북로 165 지하1층~5층 (성산동 SMC),3948.0,에스엠씨요양병원,20170905183836,I,2018-08-31 23:59:59.0,요양병원(일반요양병원),191971.007142007,451626.174437596,요양병원(일반요양병원),19.0,19.0,120.0,2335.92,122 120 118 116 106 105 104 102 101,내과 신경과 외과 정형외과 신경외과 영상의학과 병리과 재활의학과 가정의학과,,,,0.0,0.0,,,0.0,
3130000,PHMA220133130033021200001,20130717,,1,영업/정상,13,영업중,,,,,,333-2882,,,서울특별시 마포구 동교동 166번지 1호 (3 4층),서울특별시 마포구 양화로 178 3층 (동교동),4051.0,네모치과병원,20190114113521,U,2019-01-16 02:40:00.0,치과병원,193316.900288756,450586.865060181,치과병원,2.0,0.0,0.0,161.07,401,치과,,,,0.0,0.0,,,0.0,
3130000,PHMA220133130033021200002,20130821,,1,영업/정상,13,영업중,,,,,,716-2600,,,서울특별시 마포구 도화동 566번지 자람빌딩 3층,서울특별시 마포구 마포대로 78 자람빌딩 3층 (도화동),4168.0,한그루치과병원,20190114113340,U,2019-01-16 02:40:00.0,치과병원,195494.021183312,448852.379796745,치과병원,4.0,0.0,0.0,455.2,402 403 404 405 406 407 408 409 411 410,구강병리과 예방치과 영상치의학과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과,,,,0.0,0.0,,,0.0,
3050000,PHMA220113050034021200002,20110318,,1,영업/정상,13,영업중,,,,,,02-2681-0119,,130844.0,서울특별시 동대문구 장안동 431번지 6호,서울특별시 동대문구 천호대로83길 44 (장안동),2636.0,맑은수병원,20200624104847,U,2019-12-05 22:06:00.0,병원,205714.783737023,451286.668635118,,,,,,,,,,,,,,,,
3130000,PHMA220173130033021200001,20171228,,1,영업/정상,13,영업중,,,,,,02-1644-3099,,,서울특별시 마포구 마포동 33번지 1호 대농빌딩,서울특별시 마포구 마포대로 25 대농빌딩 235층 (마포동),4167.0,연세한강병원,20210323151219,U,2020-12-02 22:05:00.0,병원,195051.53369717,448575.956518546,,,,,,,,,,,,,,,,
3050000,PHMA219913050034021200001,19911230,,1,영업/정상,13,영업중,,,,,,02-966-1616,,,서울특별시 동대문구 청량리동 40번지 9호 서울성심병원 (40-9외 7필지),서울특별시 동대문구 왕산로 259 서울성심병원 (청량리동),2488.0,서울성심병원,20210421091506,U,2020-12-03 22:03:00.0,종합병원,204343.550551468,453554.680324706,,,,,,,,,,,,,,,,
3060000,PHMA220023060034021200020,20021025,,1,영업/정상,13,영업중,,,,,,02-490-4000,,,서울특별시 중랑구 망우동 488-8 장스여성병원 비동,서울특별시 중랑구 용마산로117길 49 장스여성병원 비동 (7층 일부제외)동 (망우동),2073.0,장스여성병원,20210528133204,U,2020-12-04 21:00:00.0,병원,208576.563459167,455256.135495293,,,,,,,,,,,,,,,,
3050000,PHMA220073050034021200005,20070614,,1,영업/정상,13,영업중,,,,,,02-2244-5533,,,서울특별시 동대문구 장안동 309번지 1호 원우빌딩,서울특별시 동대문구 장한로 152 지하1~2층 지상3 ~10층 (장안동),2523.0,햇살요양병원,20200624104553,U,2019-12-05 22:06:00.0,요양병원(일반요양병원),206308.895815759,452418.27571097,,,,,,,,,,,,,,,,
3190000,PHMA220073190033021200002,20071023,,1,영업/정상,13,영업중,,,,,,02-848-0100,,156854.0,서울특별시 동작구 신대방동 686번지 1호,서울특별시 동작구 시흥대로 634 (신대방동),7072.0,의료법인에이치엠피의료재단녹십초요양병원,20201113103213,U,2019-10-31 23:05:00.0,요양병원(일반요양병원),191677.374890384,442912.575897947,,,,,,,,,,,,,,,,
3190000,PHMA220083190033021200001,20081215,,1,영업/정상,13,영업중,,,,,,0234457575,,,서울특별시 동작구 상도동 255번지 4호,서울특별시 동작구 성대로 43 (상도동 우리빌딩),6960.0,서울요양병원,20201201103139,U,2019-11-02 00:03:00.0,요양병원(일반요양병원),194064.994071226,444089.838269412,,,,,,,,,,,,,,,,
3050000,PHMA220023050034021200003,20020918,,1,영업/정상,13,영업중,,,,,,02-2213-8004,,,서울특별시 동대문구 전농동 497번지 77호 천사병원,서울특별시 동대문구 서울시립대로 57 천사병원 B11236층 (전농동),2558.0,다일천사병원,20200624104751,U,2019-12-05 22:06:00.0,병원,204144.571455523,452698.185280802,,,,,,,,,,,,,,,,
3100000,PHMA220023100034021200002,20020816,,1,영업/정상,13,영업중,,,,,,02-976-0808,,,서울특별시 노원구 공릉동 680번지 1호 태능성심종합병원,서울특별시 노원구 동일로 987 (공릉동 태릉성심종합병원),1861.0,태능성심요양병원,20210326094109,U,2020-12-02 22:08:00.0,요양병원(일반요양병원),206534.344649661,457344.387023488,,,,,,,,,,,,,,,,
3150000,PHMA220113150037021200001,20110414,,1,영업/정상,13,영업중,,,,,,1577-7582,,,서울특별시 강서구 등촌동 657번지 부민병원,서울특별시 강서구 공항대로 389 부민병원 (등촌동),7590.0,부민병원,20210409180852,U,2020-12-03 23:01:00.0,종합병원,186760.104674723,450529.28291819,,,,,,,,,,,,,,,,
3000000,PHMA219893000034021200002,19891012,,1,영업/정상,13,영업중,,,,,,02-397-3915,,,,서울특별시 종로구 삼청로10길 13 (삼청동),3050.0,서울지구병원,20210506180342,U,2020-12-05 00:08:00.0,병원,198416.776072109,453972.44089667,,,,,,,,,,,,,,,,
3130000,PHMA220203130033021200002,20200217,,1,영업/정상,13,영업중,,,,,,02-719-7373,,,서울특별시 마포구 신수동 81번지 101호 세솟는병원,서울특별시 마포구 백범로 26 세솟는병원 (신수동),4109.0,세솟는정형외과병원,20201106111420,U,2019-11-01 00:08:00.0,병원,194363.589730635,450007.19193806,,,,,,,,,,,,,,,,
3110000,PHMA220193110032021200001,20190906,,1,영업/정상,13,영업중,,,,,,02-384-2311,,,서울특별시 은평구 갈현동 390-19,서울특별시 은평구 통일로 935 (갈현동),3328.0,은평요양병원,20201106171035,U,2019-11-01 00:08:00.0,요양병원(일반요양병원),192825.839432469,458236.234506263,,,,,,,,,,,,,,,,
3140000,PHMA220183140033021200001,20180530,,1,영업/정상,13,영업중,,,,,,02-6927-3646,,,서울특별시 양천구 신정동 943번지 19호 B02B01 지상2~5층,서울특별시 양천구 중앙로 300 (신정동),8019.0,목동제일여성병원,20201019172821,U,2019-10-30 22:01:00.0,병원,186831.15837972,446764.915938532,,,,,,,,,,,,,,,,
3070000,PHMA219883070034021200002,19880329,,1,영업/정상,13,영업중,,,,,,02-926-7505,,,,서울특별시 성북구 안암로 99 (안암동5가),2856.0,의료법인 우신향병원,20210202152653,U,2020-12-02 00:04:00.0,병원,,,,,,,,,,,,,,,,,,
3020000,PHMA219843020033021200001,19840403,,1,영업/정상,13,영업중,,,,,,799-5000,,140907.0,서울특별시 용산구 이촌동 301번지 165호,서울특별시 용산구 이촌로 318 (이촌동),4425.0,금강아산병원(재단법인 아산사회복지재단),20210104110807,U,2020-12-01 00:06:00.0,병원,198334.528715682,446153.522154789,,,,,,,,,,,,,,,,
3100000,PHMA220103100034021200001,20100120,,1,영업/정상,13,영업중,,,,,,02-952-2275,,139816.0,서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 5층,서울특별시 노원구 노해로 507 5층 (상계동 와우쇼핑몰),1695.0,다인치과병원,20210518092346,U,2020-12-04 22:00:00.0,치과병원,205557.013355638,461441.687971047,,,,,,,,,,,,,,,,
3060000,PHMA219833060034021200004,19830822,,1,영업/정상,13,영업중,,,,,,02-437-5011,,,,서울특별시 중랑구 망우로 511 (망우동 동부제일병원),2063.0,의료법인풍산의료재단동부제일병원,20210528133213,U,2020-12-04 21:00:00.0,종합병원,209579.612349583,455387.99689292,,,,,,,,,,,,,,,,
3100000,PHMA220203100034021200002,20201104,,1,영업/정상,13,영업중,,,,,,02-949-1075,,,서울특별시 노원구 공릉동 323-2 공삼빌딩,서울특별시 노원구 동일로197길 11 공삼빌딩 234층 (공릉동),1852.0,서울미르한방병원,20210531112516,U,2020-12-06 00:02:00.0,한방병원,206170.643203398,458461.197033155,,,,,,,,,,,,,,,,
3150000,PHMA220193150037021200002,20190614,,1,영업/정상,13,영업중,,,,,,02-2603-0300,,,서울특별시 강서구 방화동 606번지 36호 바른세상병원,서울특별시 강서구 금낭화로 9 바른세상병원 12345층 67호 (방화동),7614.0,강서바른세상병원,20190807111941,U,2019-08-09 02:40:00.0,병원,183284.388090473,451554.110365625,병원,12.0,37.0,120.0,3370.69,120,재활의학과,,,,0.0,0.0,,,0.0,
3040000,PHMA220203040033021200001,20201228,,1,영업/정상,13,영업중,,,,,,02-454-7582,,,서울특별시 광진구 구의동 252-16 웰츠타워,서울특별시 광진구 자양로 116 301~307호310~312호 (구의동 웰츠타워),5043.0,오석한방병원,20210106114523,U,2020-12-01 00:08:00.0,한방병원,207342.766106556,448444.754635481,,,,,,,,,,,,,,,,
3160000,PHMA220043160034021200007,20041001,,1,영업/정상,13,영업중,,,,,,02-864-2875,,,,서울특별시 구로구 새말로 110 (구로동),8289.0,마루치과병원,20180423175513,I,2018-08-31 23:59:59.0,치과병원,190383.322395563,444896.37675407,치과병원,3.0,0.0,0.0,593.7,402 403 404 405 406 407 408 411,예방치과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과,,,,0.0,0.0,,,0.0,
3150000,PHMA220043150037021200002,20040624,,1,영업/정상,13,영업중,,,,,,02-2064-7575,,,서울특별시 강서구 방화동 273번지 7호,서울특별시 강서구 방화대로 352 1~4층 (방화동),7592.0,솔병원,20180328093401,I,2018-08-31 23:59:59.0,병원,183782.987028949,452237.309625707,병원,26.0,13.0,49.0,2338.35,120 116 109 106 105,정형외과 신경외과 마취통증의학과 영상의학과 재활의학과,,,,0.0,0.0,,,0.0,
3150000,PHMA220093150037021200001,20090717,,1,영업/정상,13,영업중,,,,,,02-2608-2875,,,서울특별시 강서구 화곡동 114번지 100호 (12345층),서울특별시 강서구 화곡로 186 12345층 (화곡동 세웅빌딩),7727.0,더와이즈치과병원,20181119173945,U,2018-11-21 02:35:43.0,치과병원,185980.84281788,448892.642715531,치과병원,8.0,0.0,0.0,402.0,401,치과,,,,0.0,0.0,,,0.0,
3150000,PHMA220093150037021200002,20090924,,1,영업/정상,13,영업중,,,,,,02-3665-9797,,,서울특별시 강서구 화곡동 377번지 8호 나누리강서병원,서울특별시 강서구 가로공원로 187 나누리강서병원 (화곡동),7718.0,의료법인 나누리병원,20200207093954,U,2020-02-09 02:40:00.0,병원,185500.498361103,448361.495133865,병원,63.0,18.0,70.0,4343.11,116 109 106 105 102 101,내과 신경과 정형외과 신경외과 마취통증의학과 영상의학과,,,,0.0,0.0,,,0.0,
3150000,PHMA220163150037021200001,20160919,,1,영업/정상,13,영업중,,,,,,02-2663-0075,,,서울특별시 강서구 방화동 495번지 26호,서울특별시 강서구 양천로 35 1~6층 (방화동),7516.0,365강서수요양병원,20201006054411,U,2019-10-31 00:08:00.0,요양병원(일반요양병원),182940.086694869,452319.805032727,,,,,,,,,,,,,,,,
3060000,PHMA220113060034021200003,20111122,,1,영업/정상,13,영업중,,,,,,02-434-2119,,,서울특별시 중랑구 중화동 110번지 43호,서울특별시 중랑구 봉화산로 64 (중화동 디엔에프병원),2089.0,디앤에프병원,20201110150452,U,2019-10-31 23:02:00.0,병원,207125.811484424,455464.287801328,,,,,,,,,,,,,,,,
3150000,PHMA220073150037021200002,20070823,,1,영업/정상,13,영업중,,,,,,02-2604-9300,,,서울특별시 강서구 내발산동 678번지 7호 서울스타병원빌딩,서울특별시 강서구 강서로 307 서울스타병원빌딩 34567층 89호 (내발산동),7632.0,서울스타병원,20201224180629,U,2019-11-01 22:06:00.0,병원,185458.962703807,450122.621875688,,,,,,,,,,,,,,,,
3150000,PHMA220193150037021200003,20190618,,1,영업/정상,13,영업중,,,,,,02-333-5151,,,서울특별시 강서구 마곡동 797 에이스타워 마곡,서울특별시 강서구 공항대로 237 에이스타워 마곡 345층 3063073018~320호 (마곡동),7803.0,에스앤유서울병원,20210114084639,U,2020-11-30 23:06:00.0,병원,,,,,,,,,,,,,,,,,,
3150000,PHMA220143150037021200001,20140411,,1,영업/정상,13,영업중,,,,,,02-2061-5544,,157897.0,서울특별시 강서구 화곡동 786번지 6호,서울특별시 강서구 국회대로 233 (화곡동),7786.0,새미래요양병원,20201203180214,U,2019-11-02 00:05:00.0,요양병원(일반요양병원),187632.708143175,447508.735516282,,,,,,,,,,,,,,,,
3220000,PHMA220213220033021200003,20210531,,1,영업/정상,13,영업중,,,,,,1577-0212,,,서울특별시 강남구 논현동 55-3 새로운병원빌딩 지하1층일부~7층,서울특별시 강남구 학동로 121 새로운병원빌딩 지하1층일부~7층 (논현동),6044.0,새로운병원,20210531090344,I,2020-12-06 00:02:00.0,병원,202080.711326615,445562.134435278,,,,,,,,,,,,,,,,
3150000,PHMA220103150037021200001,20100211,,1,영업/정상,13,영업중,,,,,,02-2658-3929,,,서울특별시 강서구 등촌동 664번지 11호 천수빌딩,서울특별시 강서구 화곡로61길 109 천수빌딩 2345층 (등촌동),7590.0,새빛요양병원,20190103172451,U,2019-01-05 02:40:00.0,요양병원(일반요양병원),186351.227100195,450679.42643207,요양병원(일반요양병원),18.0,16.0,99.0,1606.4,101 102 105 122 301 302 303 304 305 306 307 308 309,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과 가정의학과 정형외과 신경과 내과,,,,0.0,0.0,,,0.0,
3150000,PHMA220103150037021200002,20100308,,1,영업/정상,13,영업중,,,,,,02-2663-1114,,,서울특별시 강서구 내발산동 701번지 15호 덕산빌딩,서울특별시 강서구 강서로47가길 33 덕산빌딩 23456층 (내발산동),7639.0,서울대효병원,20200422141314,U,2020-04-24 02:40:00.0,병원,185417.671117954,449870.265715482,병원,50.0,27.0,153.0,2898.76,302 301 120 101,내과 재활의학과 한방내과 한방부인과,,,,0.0,0.0,,,0.0,
3150000,PHMA220103150037021200003,20100903,,1,영업/정상,13,영업중,,,,,,1899-2228,,,서울특별시 강서구 등촌동 671번지,서울특별시 강서구 강서로56길 38 (등촌동 강서힘찬병원),7591.0,강서힘찬병원,20180202153818,I,2018-08-31 23:59:59.0,병원,185851.053632398,450781.441229945,병원,70.0,24.0,119.0,8299.91,101 102 105 106 109 116 119,진단검사의학과 영상의학과 마취통증의학과 신경외과 정형외과 신경과 내과,,,,0.0,0.0,,,0.0,
3150000,PHMA220123150037021200001,20120430,,1,영업/정상,13,영업중,,,,,,02-2660-7500,,,서울특별시 강서구 과해동 676번지,서울특별시 강서구 하늘길 70 (과해동),7505.0,우리들병원,20190508175418,U,2019-05-10 02:40:00.0,종합병원,182141.205465089,451078.47991,종합병원,153.0,41.0,165.0,11837.02,120 119 116 110 109 106 105 104 101,내과 외과 정형외과 신경외과 마취통증의학과 산부인과 영상의학과 진단검사의학과 재활의학과,,,,0.0,0.0,,,0.0,
