개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3020000,CDFH3301062017000006,20171207,-,1,영업/정상,13,영업중,-,-,-,-,02 794 7300,-,-,서울특별시 용산구 이촌동 300 16번지 (주)서울스튜디오 ,서울특별시 용산구 이촌로88길 8 3층 (이촌동),04426,찰스짐,20180305101052,I,2018 08 31 23:59:59.0,-,197965.084091132--,446221.69071399-- ,체력단련장업,사립,-,2,1,1909.99,-,-,-
3020000,CDFH3301062018000002,20180403,-,1,영업/정상,13,영업중,-,-,-,-,02 794 8281,-,-,서울특별시 용산구 동빙고동 28 15번지 1층 ,서울특별시 용산구 서빙고로91나길 96 1층 (동빙고동),04395,빅짐,20190614102659,U,2019 06 16 02:40:00.0,-,199588.771403111--,446968.716291554--,체력단련장업,사립,-,1,1,847.02,-,-,-
3020000,CDFH3301062018000003,20180413,-,1,영업/정상,13,영업중,-,-,-,-,02 797 7665,-,-,서울특별시 용산구 이촌동 300 322번지 201호,서울특별시 용산구 이촌로 274 2층 201호 (이촌동),04426,후핏,20181109095133,U,2018 11 11 02:38:42.0,-,197906.606203557--,446270.376661762--,체력단련장업,사립,-,-,-,-,-,-,-
3020000,CDFH3301062018000004,20180607,-,1,영업/정상,13,영업중,-,-,-,-,02 795 0117,-,-,서울특별시 용산구 한남동 258번지 현대리버티하우스 ,서울특별시 용산구 독서당로 70 현대리버티하우스 B1층 (한남동),04420,스포짐 앤 이엠파워,20181109092717,U,2018 11 11 02:38:42.0,-,200697.42588055-- ,447925.577361706--,체력단련장업,사립,-,2,1,30966.46,-,-,-
3020000,CDFH3301062018000005,20180703,-,1,영업/정상,13,영업중,-,-,-,-,02 790 8770,-,-,서울특별시 용산구 한남동 76 42번지 남한빌딩 ,서울특별시 용산구 한남대로 59 남한빌딩 (한남동),04401,판크 트레이닝클럽,20180703170917,I,2018 08 31 23:59:59.0,-,200524.309913718--,447971.919001944--,체력단련장업,사립,-,1,1,2704.86,-,-,-
3020000,CDFH3301062013000005,20130917,-,1,영업/정상,13,영업중,-,-,-,-,-,-,140887,서울특별시 용산구 한남동 657 45번지 ,서울특별시 용산구 대사관로19길 7 2층 (한남동),04401,Fit In Cool,20170718141638,I,2018 08 31 23:59:59.0,-,200249.924681718--,447955.703373239--,체력단련장업,사립,-,1,-,494.1,-,-,-
3020000,CDFH3301062013000006,20130925,-,1,영업/정상,13,영업중,-,-,-,-,02 703 8378,-,140846,서울특별시 용산구 원효로1가 39 6번지 ,서울특별시 용산구 원효로 255 2층 (원효로1가),04314,팀레드,20190114100053,U,2019 01 16 02:40:00.0,-,197184.30581248-- ,448684.329156925--,체력단련장업,사립,-,1,-,499.5,-,-,-
3020000,CDFH3301062013000007,20131011,-,1,영업/정상,13,영업중,-,-,-,-,02 790 7175,-,140854,서울특별시 용산구 이촌동 300 27번지 307호,서울특별시 용산구 이촌로 224 3층 7호 (이촌동 한강쇼핑센터),04427,분더바 짐(Wunderbar GYM),20181109091847,U,2018 11 11 02:38:42.0,-,197450.277644237--,446437.197878548--,체력단련장업,사립,-,1,-,13267.62,-,-,-
3030000,CDFH3301062008000001,20080715,-,1,영업/정상,13,영업중,-,-,-,-,-,-,133848,서울특별시 성동구 용답동 62 2번지 인암빌딩(지하2층) ,서울특별시 성동구 천호대로 308 지하2층 (용답동 인암빌딩),133848,시티짐 답십리,20181029143947,U,2018 10 31 02:38:16.0,-,204722.109659204--,451439.816099616--,체력단련장업,사립,0,-,-,-,-,-,-
3030000,CDFH3301062009000001,20090730,-,1,영업/정상,13,영업중,-,-,-,-,02 2292 6886,-,-,서울특별시 성동구 행당동 168 1번지 6층 ,서울특별시 성동구 왕십리광장로 17 (행당동),04750,포시즌 휘트니스,20151008173150,I,2018 08 31 23:59:59.0,-,203292.151898869--,451267.730901002--,체력단련장업,사립,-,2,-,-,-,-,-
3030000,CDFH3301062004000007,20041004,-,1,영업/정상,13,영업중,-,-,-,-,-,-,133120,서울특별시 성동구 성수동2가 561 1번지 승재빌딩 4층 ,서울특별시 성동구 성덕정길 106 4층 (성수동2가 승재빌딩),133120,스타트 짐,20170609164520,I,2018 08 31 23:59:59.0,-,204799.750078838--,448317.872400495--,체력단련장업,사립,-,-,1,-,-,-,-
3030000,CDFH3301062010000001,20100210,-,1,영업/정상,13,영업중,-,-,-,-,2295 0843,-,133022,서울특별시 성동구 하왕십리동 1061번지 ,서울특별시 성동구 난계로 84-(하왕십리동),-,풍림휘트니스,20100210144938,I,2018 08 31 23:59:59.0,-,202167.126656256--,450743.706933348--,체력단련장업,사립,Y,1,1,-,-,-,-
3030000,CDFH3301062015000002,20150522,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 행당동 17번지 ,서울특별시 성동구 왕십리로 222 (행당동 한양대역),04763,건강과땀 휘트니스센타,20150811162554,I,2018 08 31 23:59:59.0,-,203684.127182478--,450698.570810848--,체력단련장업,사립,-,2,1,-,-,-,-
3030000,CDFH3301062015000003,20151008,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 금호동1가 481 5번지 ,서울특별시 성동구 행당로 6 (금호동1가 신세계오피스텔),04727,인피니티 퍼스널 트레이닝,20151008101103,I,2018 08 31 23:59:59.0,-,201772.807083568--,450250.366445197--,체력단련장업,사립,-,1,1,2823.09,-,-,-
3220000,CDFH3301062016000029,20160713,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 강남구 대치동 901 67 성도빌딩,서울특별시 강남구 역삼로77길 23 성도빌딩 2층 (대치동),06196,슈퍼코어,20201020103528,U,2019 10 30 22:02:00.0,-,204916.440457269,446686.982568976,-,-,-,-,-,-,-,-,-
3030000,CDFH3301062017000003,20170309,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 13 155번지 ,서울특별시 성동구 상원길 46 (성수동1가),04790,D_GYM,20170309180310,I,2018 08 31 23:59:59.0,-,204219.253396534--,449539.516830912--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062017000004,20170531,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 금호동4가 544번지 ,서울특별시 성동구 독서당로 302 3층 (금호동4가),04737,커브스 금호클럽,20200427113230,U,2020 04 29 02:40:00.0,-,201939.3500876---,449482.978412921--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062017000006,20171124,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 13 135번지 ,서울특별시 성동구 상원길 52 B1층 (성수동1가),04790,테라피티,20200316094118,U,2020 03 18 02:40:00.0,-,204205.084178091--,449596.443563868--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062018000001,20180430,-,1,영업/정상,13,영업중,-,-,-,-,0222969690,-,-,서울특별시 성동구 금호동4가 56 1번지 힐스테이트 금호 B1층 20 8호 20 9호 상가동 ,서울특별시 성동구 독서당로 344 힐스테이트 금호 상가동 B1층 20 8호 20 9호 (금호동4가),04743,위드짐 금호점(WITHGYM),20180430101333,I,2018 08 31 23:59:59.0,-,202188.303862016--,449262.354630991--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062015000004,20151127,-,1,영업/정상,13,영업중,-,-,-,-,2295 0123,-,-,서울특별시 성동구 옥수동 244 11번지 4층 ,서울특별시 성동구 독서당로 194 1 4층 (옥수동 골든게이트),04734,피네테스,20151127095906,I,2018 08 31 23:59:59.0,-,201059.703833592--,448944.218160194--,체력단련장업,사립,-,1,1,637.68,-,-,-
3030000,CDFH3301062015000005,20151127,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 용답동 235 10번지 지하1층 ,서울특별시 성동구 자동차시장1길 81 지하1층 (용답동 복합빌딩),04808,GT 휘트니스,20160705132953,I,2018 08 31 23:59:59.0,-,205810.019176623--,450921.68711882-- ,체력단련장업,사립,-,1,-,4932.95,500,-,-
3030000,CDFH3301062016000001,20160418,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 13 436번지 ,서울특별시 성동구 상원6길 5 B1층 (성수동1가),04790,허니바디 스포츠,20160418113106,I,2018 08 31 23:59:59.0,-,204235.838240342--,449596.823422643--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062018000002,20180525,-,1,영업/정상,13,영업중,-,-,-,-,0222824123,-,-,서울특별시 성동구 홍익동 396 1번지 김원자산부인과 2층 ,서울특별시 성동구 무학로 18 김원자산부인과 2층 (홍익동),04707,메디앤핏,20200110095237,U,2020 01 12 02:40:00.0,-,202608.896570467--,451498.515986848--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062018000003,20180608,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 685 450번지 ,서울특별시 성동구 서울숲2길 18 11 2층 (성수동1가),04768,(주)넉아웃,20190521195521,U,2019 05 23 02:40:00.0,-,203520.351688406--,449396.290427768--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062000000005,20001227,-,1,영업/정상,13,영업중,-,-,-,-,2298 7071,-,-,서울특별시 성동구 금호동4가 800번지 대우(아)상가 201호 ,서울특별시 성동구 독서당로 272 상가동 201호 (금호동4가 금호동 대우아파트),04738,아센 휘트니스 헬스클럽,20190513150640,U,2019 05 15 02:40:00.0,-,201669.803556903--,449301.451523245--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062016000002,20160421,-,1,영업/정상,13,영업중,-,-,-,-,02.2297 6865,-,-,서울특별시 성동구 금호동1가 633번지 ,서울특별시 성동구 금호로 100 상가동 210~216호 (금호동1가 벽산아파트),04718,BAN(반),20160421180005,I,2018 08 31 23:59:59.0,-,202326.470897024--,449954.683065141--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062016000005,20161004,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동2가 289 257번지 ,서울특별시 성동구 성수일로8길 55 (성수동2가),04794,이루어짐 헬스,20170912090233,I,2018 08 31 23:59:59.0,-,204939.155835935--,449221.773516977--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062016000006,20161207,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 옥수동 528번지 ,서울특별시 성동구 매봉길 50 상가동 106호107호 (옥수동 옥수파크힐스),04731,바른몸 PT STUDIO,20200507180048,U,2020 05 09 02:40:00.0,-,201157.877298502--,449563.280012747--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062012000004,20121217,-,1,영업/정상,13,영업중,-,-,-,-,-,-,133867,서울특별시 성동구 행당동 287 15번지 ,서울특별시 성동구 왕십리로 309 (행당동 이스타빌 지하12층),133867,파크짐,20131031164707,I,2018 08 31 23:59:59.0,-,202988.299644972--,450991.695797571--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062018000004,20180622,-,1,영업/정상,13,영업중,-,-,-,-,0234091112,-,-,서울특별시 성동구 성수동2가 315 4번지 MG빌딩 B1층 ,서울특별시 성동구 성수이로 89 MG빌딩 B1층 (성수동2가),04782,탑핏(TOPFIT),20180622102023,I,2018 08 31 23:59:59.0,-,204905.93839818-- ,448974.447109195--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062013000003,20131203,-,1,영업/정상,13,영업중,-,-,-,-,02 2297 1252,-,133867,서울특별시 성동구 행당동 286 18번지 ,서울특별시 성동구 왕십리로21길 6 (행당동),04714,스타트짐,20171130162423,I,2018 08 31 23:59:59.0,-,202878.711627512--,451058.262245874--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062014000002,20140326,-,1,영업/정상,13,영업중,-,-,-,-,02 2237 2232,-,133070,서울특별시 성동구 행당동 376번지 ,서울특별시 성동구 고산자로 177 B01호 (행당동 서울숲행당푸르지오아파트 근린생활시설동),04716,파크짐,20140328093032,I,2018 08 31 23:59:59.0,-,202799.275304092--,450325.895701664--,체력단련장업,사립,-,2,-,-,-,-,-
3030000,CDFH3301062014000003,20140401,-,1,영업/정상,13,영업중,-,-,-,-,02 462 9679,-,133120,서울특별시 성동구 성수동2가 289 20번지 ,서울특별시 성동구 아차산로7길 21 2층 (성수동2가),04793,퀸스테이지,20190830173716,U,2019 09 01 02:40:00.0,-,204764.658079784--,449437.628334972--,체력단련장업,사립,-,2,-,-,-,-,-
3030000,CDFH3301062014000004,20140704,-,1,영업/정상,13,영업중,-,-,-,-,-,-,133856,서울특별시 성동구 하왕십리동 866 2번지 삼협빌딩 지하12층 ,서울특별시 성동구 왕십리로 386 지하12층 (하왕십리동 삼협빌딩),04701,파크짐,20140704153620,I,2018 08 31 23:59:59.0,-,202371.997992402--,451423.409695956--,체력단련장업,사립,-,2,-,-,-,-,-
3030000,CDFH3301062017000001,20170125,-,1,영업/정상,13,영업중,-,-,-,-,02 499 9686,-,-,서울특별시 성동구 송정동 92 25번지 경한빌딩 ,서울특별시 성동구 동일로 273 경한빌딩 23층 (송정동),04800,피트니스 에이치(Fitness. H),20191113111337,U,2019 11 15 02:40:00.0,-,206243.875021499--,450406.273999992--,체력단련장업,사립,-,-,-,1184.2,-,-,-
3030000,CDFH3301062014000005,20141112,-,1,영업/정상,13,영업중,-,-,-,-,-,-,133010,서울특별시 성동구 상왕십리동 8 9번지 ,서울특별시 성동구 마장로19길 29 221동 1층 240호 (상왕십리동),04700,MSC,20141112145117,I,2018 08 31 23:59:59.0,-,202301.01036100000-,452294.73998900000-,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062015000001,20150506,-,1,영업/정상,13,영업중,-,-,-,-,02 462 5099,-,133835,서울특별시 성동구 성수동2가 314 5번지 광명타워 지하2호호,서울특별시 성동구 아차산로 92 (성수동2가),04782,에코 휘트니스,20150506160028,I,2018 08 31 23:59:59.0,-,204727.717640785--,449179.325706437--,체력단련장업,사립,-,1,1,6795.47,-,-,-
3030000,CDFH3301062018000005,20180904,-,1,영업/정상,13,영업중,-,-,-,-,446 0810,-,-,서울특별시 성동구 성수동2가 289 14번지 지하1층 ,서울특별시 성동구 성수일로8길 39 지하1층 (성수동2가),04794,퀄핏 건강운동센터,20180904173249,U,2018 09 04 23:59:59.0,-,204772.717085768--,449279.670825338--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062020000007,20200406,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동2가 317 23번지 세종빌딩 ,서울특별시 성동구 성수이로20길 3 세종빌딩 (성수동2가),04783,성수역점 스포애니,20200427102147,U,2020 04 29 02:40:00.0,-,204985.112474065--,449052.003743497--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062020000008,20200417,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 옥수동 362 1번지 교연학원 ,서울특별시 성동구 한림말3길 10 교연학원 지하1층 (옥수동),04735,ST 요가앤PT,20200417153317,I,2020 04 19 00:23:21.0,-,201369.051858107--,448875.808288849--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062020000006,20200324,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 도선동 46번지 W에비뉴타워 ,서울특별시 성동구 왕십리로 320 W에비뉴타워 503호 (도선동),04709,더바른몸PT,20200324092138,I,2020 03 26 00:23:37.0,-,202967.042456635--,451118.809600324--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062020000001,20200113,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 행당동 229 4번지 ,서울특별시 성동구 왕십리로 284 1 2층 (행당동),04751,알엑스 퍼스널 트레이닝,20200113154749,I,2020 01 15 00:23:25.0,-,203179.748945455--,450846.933296186--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062020000005,20200319,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동2가 315 73번지 유원지식산업센터 ,서울특별시 성동구 성수일로6길 53 유원지식산업센터 2층 (성수동2가),04782,더새로워짐,20200319141155,I,2020 03 21 00:23:22.0,-,204862.557782118--,449111.37119576-- ,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062020000002,20200120,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 도선동 53 한성아펠타워,서울특별시 성동구 왕십리로 322 한성아펠타워 B1~2호 (도선동),04709,운동의 정석 PT,20210430144305,U,2020 12 05 00:02:00.0,-,202940.269719392,451137.071731011,-,-,-,-,-,-,-,-,-
3060000,CDFH3301062017000001,20170313,-,1,영업/정상,13,영업중,-,-,-,-,02 435 7800,-,-,-,서울특별시 중랑구 망우로 328 3층 (상봉동 시네마시티),02149,바디톡,20190225133309,U,2019 02 27 02:40:00.0,-,207785.163886948--,454948.667169479--,체력단련장업,사립,-,-,-,-,-,-,-
3030000,CDFH3301062019000008,20191011,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 옥수동 563번지 ,서울특별시 성동구 매봉길 48 지하2층 201~204 206207호 (옥수동),04733,더블에이피트니스,20191014120610,U,2019 10 16 02:40:00.0,-,201174.525137191--,449381.829890148--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062019000010,20191106,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 옥수동 284 14번지 동호빌딩 ,서울특별시 성동구 독서당로 212 동호빌딩 (옥수동),04734,운동연구소,20191106164050,I,2019 11 08 00:23:09.0,-,201202.208263001--,449016.791086853--,체력단련장업,사립,-,1,-,1331.65,-,-,-
3030000,CDFH3301062019000007,20190925,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 656 75번지 ,서울특별시 성동구 왕십리로 115 9층 905호 (성수동1가),04768,(주)프롬더바디,20190925095423,I,2019 09 27 02:22:37.0,-,203835.001061826--,449508.116206891--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062019000005,20190808,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동1가 656 945번지 ,서울특별시 성동구 왕십리로14길 30 3 2층 (성수동1가),04789,(주)무브먼트디자인,20190808095736,I,2019 08 10 02:21:57.0,-,204110.871919281--,449569.58557396-- ,체력단련장업,사립,-,1,-,789.54,-,-,-
3030000,CDFH3301062019000006,20190823,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 옥수동 218 1번지 ,서울특별시 성동구 한림말길 18 501 1호 (옥수동),04736,힐앤핏,20190823164609,I,2019 08 25 02:22:10.0,-,201084.709621627--,448714.038805333--,체력단련장업,사립,-,1,-,2905.41,-,-,-
3030000,CDFH3301062019000002,20190308,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 성수동2가 284 62번지 ,서울특별시 성동구 성수일로10길 26 204호 (성수동2가),04793,나의 근육 사용설명서,20190308092125,I,2019 03 10 02:21:45.0,-,204607.548949327--,449380.324793135--,체력단련장업,사립,-,1,-,-,-,-,-
3030000,CDFH3301062019000003,20190327,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 성동구 행당동 32 6번지 ,서울특별시 성동구 왕십리로 223 지하12층 (행당동),04764,파크짐 한양대점,20190524102051,U,2019 05 26 02:40:00.0,-,203680.207588501--,450527.658540573--,체력단련장업,사립,-,1,-,-,-,-,-
